candidate_id,cell_id,ordinal,hypothesis_family,feature_family_set,operator_motif,temporal_horizon_class,normalization_scope,residualization_target,turnover_class,regime_fold_target,source_fields,source_field_families,expression,expr_hash,horizon,object_type,signal_mode,static_score,may_used_for_generation,may_used_for_static_score,selection_status
a7o_l1_C0221_1745,C0221,1745,H03_basis_premium_residual,P11_volatility_basis,TSRankMul,H72,cross_symbol_rank,FundingCore_and_Core4,low_turnover,F6_cross_symbol_dispersion,premium_index;realized_vol_24,basis;volatility,"ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_rank(SmoothInteraction(Mul(TSRank(realized_vol_24,96),ZScore(TSMean(premium_index,36))),TSMean(premium_index,10))))),6))",308fb150e11f6f68,72,generated_candidate,original,0.28400000000000003,False,False,selected_for_strict_replay
a7o_l1_C0221_1842,C0221,1842,H03_basis_premium_residual,P11_volatility_basis,TSRankMul,H72,cross_symbol_rank,FundingCore_and_Core4,low_turnover,F6_cross_symbol_dispersion,premium_index;realized_vol_12,basis;volatility,"ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(CrossSymbolRank(Add(Mul(TSRank(premium_index,84),ZScore(TSMean(realized_vol_12,30))),TSMean(premium_index,24))))),60))",c2a06e3b8edbe2c3,72,generated_candidate,original,0.28400000000000003,False,False,selected_for_strict_replay
a7o_l1_C0221_0289,C0221,289,H03_basis_premium_residual,P11_volatility_basis,TSRankMul,H72,cross_symbol_rank,FundingCore_and_Core4,low_turnover,F6_cross_symbol_dispersion,mark_index_ratio;realized_vol_24,basis;volatility,"ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_rank(Add(Abs(ZScore(TSStd(mark_index_ratio,72))),Mul(TSRank(mark_index_ratio,96),ZScore(TSMean(realized_vol_24,36))))))),36))",a6af269835a7239d,72,generated_candidate,original,0.28300000000000003,False,False,selected_for_strict_replay
a7o_l1_C0221_0386,C0221,386,H03_basis_premium_residual,P11_volatility_basis,TSRankMul,H72,cross_symbol_rank,FundingCore_and_Core4,low_turnover,F6_cross_symbol_dispersion,mark_index_ratio;realized_vol_12,basis;volatility,"ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_rank(ZScore(Decay(Mul(TSRank(realized_vol_12,84),ZScore(TSMean(mark_index_ratio,30))),16))))),24))",467a21d88dbdaf8b,72,generated_candidate,original,0.28300000000000003,False,False,selected_for_strict_replay
a7o_l1_C0221_0677,C0221,677,H03_basis_premium_residual,P11_volatility_basis,TSRankMul,H72,cross_symbol_rank,FundingCore_and_Core4,low_turnover,F6_cross_symbol_dispersion,premium_index;realized_vol_24,basis;volatility,"ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_rank(RollingMax(Sub(Mul(TSRank(premium_index,48),ZScore(TSMean(realized_vol_24,84))),ZScore(TSMean(premium_index,8))),10)))),16))",1420eeb0c443109f,72,generated_candidate,original,0.28300000000000003,False,False,selected_for_strict_replay
a7o_l1_C0221_0774,C0221,774,H03_basis_premium_residual,P11_volatility_basis,TSRankMul,H72,cross_symbol_rank,FundingCore_and_Core4,low_turnover,F6_cross_symbol_dispersion,mark_index_ratio;realized_vol_24,basis;volatility,"ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_rank(Mul(Mul(TSRank(realized_vol_24,36),ZScore(TSMean(mark_index_ratio,72))),Rank(TSStd(realized_vol_24,24)))))),16))",fa8edb83f301a36e,72,generated_candidate,original,0.28300000000000003,False,False,selected_for_strict_replay
a7o_l1_C0222_2036,C0222,2036,H02_cross_symbol_dispersion_reversal,P1_range_volatility,AddZScore,H24,cross_symbol_zscore,Core4,medium_turnover,F0_calendar_blocks,realized_vol_24,volatility,"Neg(CrossSymbolZScore(Clip(ResidualizeVsCore4(cross_symbol_zscore(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Add(ZScore(TSMean(realized_vol_24,10)),ZScore(TSMean(realized_vol_24,12))),Rank(TSMean(realized_vol_24,3)))))),-4.0,4.0)))",c87ac222bd31be4d,24,generated_candidate,original,0.22130000000000002,False,False,selected_for_strict_replay
a7o_l1_C0222_0181,C0222,181,H02_cross_symbol_dispersion_reversal,P1_range_volatility,AddZScore,H24,cross_symbol_zscore,Core4,medium_turnover,F0_calendar_blocks,hl_range;realized_vol_24,volatility,"Neg(CrossSymbolZScore(Clip(ResidualizeVsCore4(cross_symbol_zscore(RegimeMaskNonMay(F5_funding_neutral,Add(Add(ZScore(TSMean(realized_vol_24,30)),ZScore(TSMean(hl_range,36))),ZScore(TSMean(hl_range,10)))))),-4.0,4.0)))",4208b75c5bb437f0,24,generated_candidate,original,0.2093,False,False,selected_for_strict_replay
a7o_l1_C0222_0180,C0222,180,H02_cross_symbol_dispersion_reversal,P1_range_volatility,AddZScore,H24,cross_symbol_zscore,Core4,medium_turnover,F0_calendar_blocks,abs_ret_1;realized_vol_24,volatility,"Neg(CrossSymbolZScore(Clip(ResidualizeVsCore4(cross_symbol_zscore(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Add(ZScore(TSMean(realized_vol_24,6)),ZScore(TSMean(abs_ret_1,8))),Rank(TSMean(realized_vol_24,4)))))),-4.0,4.0)))",1c8eeec82562a8af,24,generated_candidate,original,0.2083,False,False,selected_for_strict_replay
a7o_l1_C0222_0373,C0222,373,H02_cross_symbol_dispersion_reversal,P1_range_volatility,AddZScore,H24,cross_symbol_zscore,Core4,medium_turnover,F0_calendar_blocks,realized_vol_24;realized_vol_6,volatility,"Neg(CrossSymbolZScore(Clip(ResidualizeVsCore4(cross_symbol_zscore(RegimeMaskNonMay(F5_funding_neutral,Add(Add(ZScore(TSMean(realized_vol_24,8)),ZScore(TSMean(realized_vol_6,10))),ZScore(TSMean(realized_vol_6,60)))))),-4.0,4.0)))",66d7fd84fbe97514,24,generated_candidate,original,0.2073,False,False,selected_for_strict_replay
a7o_l1_C0222_0372,C0222,372,H02_cross_symbol_dispersion_reversal,P1_range_volatility,AddZScore,H24,cross_symbol_zscore,Core4,medium_turnover,F0_calendar_blocks,hl_range;realized_vol_24,volatility,"Neg(CrossSymbolZScore(Clip(ResidualizeVsCore4(cross_symbol_zscore(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Add(ZScore(TSMean(realized_vol_24,16)),ZScore(TSMean(hl_range,20))),Rank(TSMean(realized_vol_24,24)))))),-4.0,4.0)))",d7e76108ea8ade1f,24,generated_candidate,original,0.2063,False,False,selected_for_strict_replay
a7o_l1_C0222_0565,C0222,565,H02_cross_symbol_dispersion_reversal,P1_range_volatility,AddZScore,H24,cross_symbol_zscore,Core4,medium_turnover,F0_calendar_blocks,abs_ret_1;hl_range,volatility,"Neg(CrossSymbolZScore(Clip(ResidualizeVsCore4(cross_symbol_zscore(RegimeMaskNonMay(F5_funding_neutral,Add(Add(ZScore(TSMean(hl_range,20)),ZScore(TSMean(abs_ret_1,24))),ZScore(TSMean(abs_ret_1,10)))))),-4.0,4.0)))",9d08780cebb0b852,24,generated_candidate,original,0.2053,False,False,selected_for_strict_replay
a7o_l1_C0222_0564,C0222,564,H02_cross_symbol_dispersion_reversal,P1_range_volatility,AddZScore,H24,cross_symbol_zscore,Core4,medium_turnover,F0_calendar_blocks,abs_ret_1;realized_vol_24,volatility,"Neg(CrossSymbolZScore(Clip(ResidualizeVsCore4(cross_symbol_zscore(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Add(ZScore(TSMean(abs_ret_1,36)),ZScore(TSMean(realized_vol_24,48))),Rank(TSMean(abs_ret_1,36)))))),-4.0,4.0)))",2fafb2f1752786de,24,generated_candidate,original,0.2043,False,False,selected_for_strict_replay
a7o_l1_C0222_0757,C0222,757,H02_cross_symbol_dispersion_reversal,P1_range_volatility,AddZScore,H24,cross_symbol_zscore,Core4,medium_turnover,F0_calendar_blocks,realized_vol_12;realized_vol_6,volatility,"Neg(CrossSymbolZScore(Clip(ResidualizeVsCore4(cross_symbol_zscore(RegimeMaskNonMay(F5_funding_neutral,Add(Add(ZScore(TSMean(realized_vol_6,48)),ZScore(TSMean(realized_vol_12,6))),ZScore(TSMean(realized_vol_12,10)))))),-4.0,4.0)))",f37856f8477db039,24,generated_candidate,original,0.2033,False,False,selected_for_strict_replay
a7o_l1_C0222_0756,C0222,756,H02_cross_symbol_dispersion_reversal,P1_range_volatility,AddZScore,H24,cross_symbol_zscore,Core4,medium_turnover,F0_calendar_blocks,realized_vol_6,volatility,"Neg(CrossSymbolZScore(Clip(ResidualizeVsCore4(cross_symbol_zscore(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Add(ZScore(TSMean(realized_vol_6,10)),ZScore(TSMean(realized_vol_6,12))),Rank(TSMean(realized_vol_6,10)))))),-4.0,4.0)))",e59b0c48129b09b1,24,generated_candidate,original,0.2023,False,False,selected_for_strict_replay
a7o_l1_C0222_0096,C0222,96,H02_cross_symbol_dispersion_reversal,P1_range_volatility,AddZScore,H24,cross_symbol_zscore,Core4,medium_turnover,F0_calendar_blocks,realized_vol_12,volatility,"Neg(CrossSymbolZScore(Clip(ResidualizeVsCore4(cross_symbol_zscore(Mul(Neg(Rank(TSMean(realized_vol_12,4))),Add(ZScore(TSMean(realized_vol_12,10)),ZScore(TSMean(realized_vol_12,12)))))),-4.0,4.0)))",808619e6722f88d3,24,generated_candidate,original,0.2013,False,False,selected_for_strict_replay
a7o_l1_C0222_0193,C0222,193,H02_cross_symbol_dispersion_reversal,P1_range_volatility,AddZScore,H24,cross_symbol_zscore,Core4,medium_turnover,F0_calendar_blocks,hl_range;realized_vol_12,volatility,"Neg(CrossSymbolZScore(Clip(ResidualizeVsCore4(cross_symbol_zscore(Rank(TSMean(Add(ZScore(TSMean(hl_range,8)),ZScore(TSMean(realized_vol_12,10))),36)))),-4.0,4.0)))",8af160149f5c5d3d,24,generated_candidate,original,0.2013,False,False,selected_for_strict_replay
a7o_l1_C0222_0290,C0222,290,H02_cross_symbol_dispersion_reversal,P1_range_volatility,AddZScore,H24,cross_symbol_zscore,Core4,medium_turnover,F0_calendar_blocks,abs_ret_1;realized_vol_12,volatility,"Neg(CrossSymbolZScore(Clip(ResidualizeVsCore4(cross_symbol_zscore(Sub(Add(ZScore(TSMean(abs_ret_1,6)),ZScore(TSMean(realized_vol_12,8))),Abs(ZScore(TSMean(realized_vol_12,10)))))),-4.0,4.0)))",530f2ee6fb2d058c,24,generated_candidate,original,0.2013,False,False,selected_for_strict_replay
a7o_l1_C0222_0387,C0222,387,H02_cross_symbol_dispersion_reversal,P1_range_volatility,AddZScore,H24,cross_symbol_zscore,Core4,medium_turnover,F0_calendar_blocks,realized_vol_12,volatility,"Neg(CrossSymbolZScore(Clip(ResidualizeVsCore4(cross_symbol_zscore(Clip(Add(ZScore(TSMean(realized_vol_12,48)),ZScore(TSMean(realized_vol_12,6))),-4.0,4.0))),-4.0,4.0)))",81ad11b802c14234,24,generated_candidate,original,0.2013,False,False,selected_for_strict_replay
a7o_l1_C0222_0484,C0222,484,H02_cross_symbol_dispersion_reversal,P1_range_volatility,AddZScore,H24,cross_symbol_zscore,Core4,medium_turnover,F0_calendar_blocks,hl_range;realized_vol_12,volatility,"Neg(CrossSymbolZScore(Clip(ResidualizeVsCore4(cross_symbol_zscore(SafeDiv(Sub(Add(ZScore(TSMean(hl_range,36)),ZScore(TSMean(realized_vol_12,48))),Rank(TSMean(hl_range,36))),Clip(Abs(TSRank(realized_vol_12,72)),0.05,2.25)))),-4.0,4.0)))",0af21bfecd97efe7,24,generated_candidate,original,0.2013,False,False,selected_for_strict_replay
a7o_l1_C0222_0581,C0222,581,H02_cross_symbol_dispersion_reversal,P1_range_volatility,AddZScore,H24,cross_symbol_zscore,Core4,medium_turnover,F0_calendar_blocks,abs_ret_1;realized_vol_12,volatility,"Neg(CrossSymbolZScore(Clip(ResidualizeVsCore4(cross_symbol_zscore(Add(Add(ZScore(TSMean(abs_ret_1,30)),ZScore(TSMean(realized_vol_12,36))),ZScore(TSMean(realized_vol_12,12))))),-4.0,4.0)))",d6fdcbd1e34bc99c,24,generated_candidate,original,0.2013,False,False,selected_for_strict_replay
a7o_l1_C0222_0678,C0222,678,H02_cross_symbol_dispersion_reversal,P1_range_volatility,AddZScore,H24,cross_symbol_zscore,Core4,medium_turnover,F0_calendar_blocks,realized_vol_12,volatility,"Neg(CrossSymbolZScore(Clip(ResidualizeVsCore4(cross_symbol_zscore(RollingMin(Add(Add(ZScore(TSMean(realized_vol_12,24)),ZScore(TSMean(realized_vol_12,30))),Rank(TSMean(realized_vol_12,12))),60))),-4.0,4.0)))",77d6a50a4e587009,24,generated_candidate,original,0.2013,False,False,selected_for_strict_replay
a7o_l1_C0222_0775,C0222,775,H02_cross_symbol_dispersion_reversal,P1_range_volatility,AddZScore,H24,cross_symbol_zscore,Core4,medium_turnover,F0_calendar_blocks,realized_vol_12;realized_vol_6,volatility,"Neg(CrossSymbolZScore(Clip(ResidualizeVsCore4(cross_symbol_zscore(SafeDiv(Add(ZScore(TSMean(realized_vol_6,20)),ZScore(TSMean(realized_vol_12,24))),Clip(Abs(ZScore(TSStd(realized_vol_12,10))),0.05,6.0)))),-4.0,4.0)))",d03f71150f1b0996,24,generated_candidate,original,0.2013,False,False,selected_for_strict_replay
a7o_l1_C0222_0872,C0222,872,H02_cross_symbol_dispersion_reversal,P1_range_volatility,AddZScore,H24,cross_symbol_zscore,Core4,medium_turnover,F0_calendar_blocks,hl_range;realized_vol_24,volatility,"Neg(CrossSymbolZScore(Clip(ResidualizeVsCore4(cross_symbol_zscore(TSRank(Sub(TSMean(Add(ZScore(TSMean(realized_vol_24,16)),ZScore(TSMean(hl_range,20))),24),TSMean(realized_vol_24,30)),36))),-4.0,4.0)))",2bae3074e9cf1805,24,generated_candidate,original,0.2013,False,False,selected_for_strict_replay
a7o_l1_C0222_0949,C0222,949,H02_cross_symbol_dispersion_reversal,P1_range_volatility,AddZScore,H24,cross_symbol_zscore,Core4,medium_turnover,F0_calendar_blocks,realized_vol_24;realized_vol_6,volatility,"Neg(CrossSymbolZScore(Clip(ResidualizeVsCore4(cross_symbol_zscore(RegimeMaskNonMay(F5_funding_neutral,Add(Add(ZScore(TSMean(realized_vol_6,12)),ZScore(TSMean(realized_vol_24,16))),ZScore(TSMean(realized_vol_24,60)))))),-4.0,4.0)))",878fb90d28456aff,24,generated_candidate,original,0.2013,False,False,selected_for_strict_replay
a7o_l1_C0222_0969,C0222,969,H02_cross_symbol_dispersion_reversal,P1_range_volatility,AddZScore,H24,cross_symbol_zscore,Core4,medium_turnover,F0_calendar_blocks,hl_range;realized_vol_6,volatility,"Neg(CrossSymbolZScore(Clip(ResidualizeVsCore4(cross_symbol_zscore(Rank(Delta(Add(ZScore(TSMean(realized_vol_6,12)),ZScore(TSMean(hl_range,16))),72)))),-4.0,4.0)))",c0ea0d2885166431,24,generated_candidate,original,0.2013,False,False,selected_for_strict_replay
a7o_l1_C0222_1066,C0222,1066,H02_cross_symbol_dispersion_reversal,P1_range_volatility,AddZScore,H24,cross_symbol_zscore,Core4,medium_turnover,F0_calendar_blocks,hl_range,volatility,"Neg(CrossSymbolZScore(Clip(ResidualizeVsCore4(cross_symbol_zscore(Rank(SmoothInteraction(Add(ZScore(TSMean(hl_range,10)),ZScore(TSMean(hl_range,12))),TSStd(hl_range,12))))),-4.0,4.0)))",4eed316ec2d4f277,24,generated_candidate,original,0.2013,False,False,selected_for_strict_replay
a7o_l1_C0222_1163,C0222,1163,H02_cross_symbol_dispersion_reversal,P1_range_volatility,AddZScore,H24,cross_symbol_zscore,Core4,medium_turnover,F0_calendar_blocks,hl_range;realized_vol_24,volatility,"Neg(CrossSymbolZScore(Clip(ResidualizeVsCore4(cross_symbol_zscore(WinsorZScore(Add(ZScore(TSMean(realized_vol_24,8)),ZScore(TSMean(hl_range,10))),3.0))),-4.0,4.0)))",80ff95aeebceb9a3,24,generated_candidate,original,0.2013,False,False,selected_for_strict_replay
a7o_l1_C0222_1260,C0222,1260,H02_cross_symbol_dispersion_reversal,P1_range_volatility,AddZScore,H24,cross_symbol_zscore,Core4,medium_turnover,F0_calendar_blocks,hl_range;realized_vol_12,volatility,"Neg(CrossSymbolZScore(Clip(ResidualizeVsCore4(cross_symbol_zscore(Sub(WinsorZScore(TSMean(realized_vol_12,4),1.25),WinsorZScore(TSMean(hl_range,10),1.25)))),-4.0,4.0)))",ef5ca8b4017784c7,24,generated_candidate,original,0.2013,False,False,selected_for_strict_replay
a7o_l1_C0222_1357,C0222,1357,H02_cross_symbol_dispersion_reversal,P1_range_volatility,AddZScore,H24,cross_symbol_zscore,Core4,medium_turnover,F0_calendar_blocks,hl_range,volatility,"Neg(CrossSymbolZScore(Clip(ResidualizeVsCore4(cross_symbol_zscore(Mul(ZScore(TSMean(hl_range,8)),Add(ZScore(TSMean(hl_range,48)),ZScore(TSMean(hl_range,6)))))),-4.0,4.0)))",9573019da3fde544,24,generated_candidate,original,0.2013,False,False,selected_for_strict_replay
a7o_l1_C0223_2036,C0223,2036,H15_placebo_null_adversarial,P10_price_liquidity,ResidualizeVsFundingCore,H48,same_symbol_zscore,Core4,low_turnover,F2_low_liquidity,quote_volume_mean_12;ret_6,liquidity;price,"Neg(TSMean(ResidualizeVsCore4(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(ResidualizeVsFundingCore(Mul(Rank(TSMean(ret_6,36)),ZScore(TSMean(quote_volume_mean_12,60)))),Rank(TSMean(ret_6,3))))),16))",9dba31c665e7da62,48,placebo,row_shuffle,0.30540000000000006,False,False,selected_for_strict_replay
a7o_l1_C0223_0181,C0223,181,H15_placebo_null_adversarial,P10_price_liquidity,ResidualizeVsFundingCore,H48,same_symbol_zscore,Core4,low_turnover,F2_low_liquidity,quote_volume_mean_24;ret_6,liquidity;price,"Neg(TSMean(ResidualizeVsCore4(RegimeMaskNonMay(F5_funding_neutral,Add(ResidualizeVsFundingCore(Mul(Rank(TSMean(ret_6,60)),ZScore(TSMean(quote_volume_mean_24,12)))),ZScore(TSMean(quote_volume_mean_24,10))))),10))",0326b3c163b3753f,48,placebo,row_shuffle,0.29340000000000005,False,False,selected_for_strict_replay
a7o_l1_C0223_0180,C0223,180,H15_placebo_null_adversarial,P10_price_liquidity,ResidualizeVsFundingCore,H48,same_symbol_zscore,Core4,low_turnover,F2_low_liquidity,quote_volume_mean_12;ret_6,liquidity;price,"Neg(TSMean(ResidualizeVsCore4(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(ResidualizeVsFundingCore(Mul(Rank(TSMean(ret_6,12)),ZScore(TSMean(quote_volume_mean_12,20)))),Rank(TSMean(ret_6,4))))),4))",9bda4535cc983c48,48,placebo,random_noise,0.29240000000000005,False,False,selected_for_strict_replay
a7o_l1_C0223_0373,C0223,373,H15_placebo_null_adversarial,P10_price_liquidity,ResidualizeVsFundingCore,H48,same_symbol_zscore,Core4,low_turnover,F2_low_liquidity,quote_volume_mean_24;ret_6,liquidity;price,"Neg(TSMean(ResidualizeVsCore4(RegimeMaskNonMay(F5_funding_neutral,Add(ResidualizeVsFundingCore(Mul(Rank(TSMean(ret_6,16)),ZScore(TSMean(quote_volume_mean_24,24)))),ZScore(TSMean(quote_volume_mean_24,60))))),24))",b3b6a64268bd7cb6,48,placebo,sign_flip,0.29140000000000005,False,False,selected_for_strict_replay
a7o_l1_C0223_0372,C0223,372,H15_placebo_null_adversarial,P10_price_liquidity,ResidualizeVsFundingCore,H48,same_symbol_zscore,Core4,low_turnover,F2_low_liquidity,quote_volume_mean_12;ret_6,liquidity;price,"Neg(TSMean(ResidualizeVsCore4(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(ResidualizeVsFundingCore(Mul(Rank(TSMean(ret_6,24)),ZScore(TSMean(quote_volume_mean_12,36)))),Rank(TSMean(ret_6,24))))),10))",284991a97eceee4f,48,placebo,time_shuffle,0.29040000000000005,False,False,selected_for_strict_replay
a7o_l1_C0223_0565,C0223,565,H15_placebo_null_adversarial,P10_price_liquidity,ResidualizeVsFundingCore,H48,same_symbol_zscore,Core4,low_turnover,F2_low_liquidity,quote_volume_mean_24;ret_6,liquidity;price,"Neg(TSMean(ResidualizeVsCore4(RegimeMaskNonMay(F5_funding_neutral,Add(ResidualizeVsFundingCore(Mul(Rank(TSMean(ret_6,30)),ZScore(TSMean(quote_volume_mean_24,48)))),ZScore(TSMean(quote_volume_mean_24,10))))),6))",6e2aa9fd7f3c79ea,48,placebo,random_noise,0.28940000000000005,False,False,selected_for_strict_replay
a7o_l1_C0223_0564,C0223,564,H15_placebo_null_adversarial,P10_price_liquidity,ResidualizeVsFundingCore,H48,same_symbol_zscore,Core4,low_turnover,F2_low_liquidity,quote_volume_mean_12;ret_6,liquidity;price,"Neg(TSMean(ResidualizeVsCore4(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(ResidualizeVsFundingCore(Mul(Rank(TSMean(ret_6,48)),ZScore(TSMean(quote_volume_mean_12,72)))),Rank(TSMean(ret_6,36))))),20))",87328ca57f6124cf,48,placebo,wrong_lag_stale_24h,0.28840000000000005,False,False,selected_for_strict_replay
a7o_l1_C0223_0757,C0223,757,H15_placebo_null_adversarial,P10_price_liquidity,ResidualizeVsFundingCore,H48,same_symbol_zscore,Core4,low_turnover,F2_low_liquidity,quote_volume_mean_24;ret_6,liquidity;price,"Neg(TSMean(ResidualizeVsCore4(RegimeMaskNonMay(F5_funding_neutral,Add(ResidualizeVsFundingCore(Mul(Rank(TSMean(ret_6,60)),ZScore(TSMean(quote_volume_mean_24,12)))),ZScore(TSMean(quote_volume_mean_24,10))))),16))",9f3ea8095b5792ea,48,placebo,time_shuffle,0.28740000000000004,False,False,selected_for_strict_replay
a7o_l1_C0223_0756,C0223,756,H15_placebo_null_adversarial,P10_price_liquidity,ResidualizeVsFundingCore,H48,same_symbol_zscore,Core4,low_turnover,F2_low_liquidity,quote_volume_mean_12;ret_6,liquidity;price,"Neg(TSMean(ResidualizeVsCore4(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(ResidualizeVsFundingCore(Mul(Rank(TSMean(ret_6,12)),ZScore(TSMean(quote_volume_mean_12,20)))),Rank(TSMean(ret_6,10))))),4))",0d291580533a5725,48,placebo,row_shuffle,0.28640000000000004,False,False,selected_for_strict_replay
a7o_l1_C0223_0096,C0223,96,H15_placebo_null_adversarial,P10_price_liquidity,ResidualizeVsFundingCore,H48,same_symbol_zscore,Core4,low_turnover,F2_low_liquidity,quote_volume_mean_12;ret_6,liquidity;price,"Neg(TSMean(ResidualizeVsCore4(Mul(Neg(Rank(TSMean(quote_volume_mean_12,4))),ResidualizeVsFundingCore(Mul(Rank(TSMean(quote_volume_mean_12,48)),ZScore(TSMean(ret_6,72)))))),20))",d080cf7d86994eee,48,placebo,row_shuffle,0.28540000000000004,False,False,selected_for_strict_replay
a7o_l1_C0223_0387,C0223,387,H15_placebo_null_adversarial,P10_price_liquidity,ResidualizeVsFundingCore,H48,same_symbol_zscore,Core4,low_turnover,F2_low_liquidity,quote_volume_mean_24;ret_6,liquidity;price,"Neg(TSMean(ResidualizeVsCore4(Clip(ResidualizeVsFundingCore(Mul(Rank(TSMean(ret_6,12)),ZScore(TSMean(quote_volume_mean_24,20)))),-4.0,4.0)),60))",a701b05fa35c9b7a,48,placebo,time_shuffle,0.28540000000000004,False,False,selected_for_strict_replay
a7o_l1_C0223_0484,C0223,484,H15_placebo_null_adversarial,P10_price_liquidity,ResidualizeVsFundingCore,H48,same_symbol_zscore,Core4,low_turnover,F2_low_liquidity,quote_volume_mean_24;ret_6,liquidity;price,"Neg(TSMean(ResidualizeVsCore4(SafeDiv(Sub(ResidualizeVsFundingCore(Mul(Rank(TSMean(quote_volume_mean_24,30)),ZScore(TSMean(ret_6,48)))),Rank(TSMean(quote_volume_mean_24,36))),Clip(Abs(TSRank(ret_6,72)),0.05,2.25))),12))",1d88f056623d198d,48,placebo,wrong_lag_stale_24h,0.28540000000000004,False,False,selected_for_strict_replay
a7o_l1_C0223_0775,C0223,775,H15_placebo_null_adversarial,P10_price_liquidity,ResidualizeVsFundingCore,H48,same_symbol_zscore,Core4,low_turnover,F2_low_liquidity,quote_volume_mean_24;ret_12,liquidity;price,"Neg(TSMean(ResidualizeVsCore4(SafeDiv(ResidualizeVsFundingCore(Mul(Rank(TSMean(ret_12,60)),ZScore(TSMean(quote_volume_mean_24,12)))),Clip(Abs(ZScore(TSStd(quote_volume_mean_24,10))),0.05,6.0))),24))",8578029167a56b54,48,placebo,random_noise,0.28540000000000004,False,False,selected_for_strict_replay
a7o_l1_C0223_0949,C0223,949,H15_placebo_null_adversarial,P10_price_liquidity,ResidualizeVsFundingCore,H48,same_symbol_zscore,Core4,low_turnover,F2_low_liquidity,quote_volume_mean_24;ret_6,liquidity;price,"Neg(TSMean(ResidualizeVsCore4(RegimeMaskNonMay(F5_funding_neutral,Add(ResidualizeVsFundingCore(Mul(Rank(TSMean(ret_6,16)),ZScore(TSMean(quote_volume_mean_24,24)))),ZScore(TSMean(quote_volume_mean_24,60))))),36))",f647f4de135cb23c,48,placebo,wrong_lag_stale_24h,0.28540000000000004,False,False,selected_for_strict_replay
a7o_l1_C0223_0969,C0223,969,H15_placebo_null_adversarial,P10_price_liquidity,ResidualizeVsFundingCore,H48,same_symbol_zscore,Core4,low_turnover,F2_low_liquidity,quote_volume_mean_12;ret_12,liquidity;price,"Neg(TSMean(ResidualizeVsCore4(Rank(Delta(ResidualizeVsFundingCore(Mul(Rank(TSMean(quote_volume_mean_12,48)),ZScore(TSMean(ret_12,72)))),72))),36))",a0bb192994e8b42b,48,placebo,wrong_lag_stale_24h,0.28540000000000004,False,False,selected_for_strict_replay
a7o_l1_C0223_1066,C0223,1066,H15_placebo_null_adversarial,P10_price_liquidity,ResidualizeVsFundingCore,H48,same_symbol_zscore,Core4,low_turnover,F2_low_liquidity,quote_volume_mean_12;ret_6,liquidity;price,"Neg(TSMean(ResidualizeVsCore4(Rank(SmoothInteraction(ResidualizeVsFundingCore(Mul(Rank(TSMean(ret_6,16)),ZScore(TSMean(quote_volume_mean_12,24)))),TSStd(ret_6,12)))),20))",44ecee5d1a0c5a5f,48,placebo,row_shuffle,0.28540000000000004,False,False,selected_for_strict_replay
a7o_l1_C0223_1357,C0223,1357,H15_placebo_null_adversarial,P10_price_liquidity,ResidualizeVsFundingCore,H48,same_symbol_zscore,Core4,low_turnover,F2_low_liquidity,quote_volume_mean_24;ret_12,liquidity;price,"Neg(TSMean(ResidualizeVsCore4(Mul(ZScore(TSMean(quote_volume_mean_24,8)),ResidualizeVsFundingCore(Mul(Rank(TSMean(quote_volume_mean_24,30)),ZScore(TSMean(ret_12,48)))))),16))",36ab99c9e01a5afb,48,placebo,time_shuffle,0.28540000000000004,False,False,selected_for_strict_replay
a7o_l1_C0223_1454,C0223,1454,H15_placebo_null_adversarial,P10_price_liquidity,ResidualizeVsFundingCore,H48,same_symbol_zscore,Core4,low_turnover,F2_low_liquidity,quote_volume_mean_12;ret_12,liquidity;price,"Neg(TSMean(ResidualizeVsCore4(Mul(SafeDiv(ZScore(TSMean(ret_12,24)),Clip(Abs(ZScore(TSMean(quote_volume_mean_12,48))),0.05,3.0)),ResidualizeVsFundingCore(Mul(Rank(TSMean(ret_12,72)),ZScore(TSMean(quote_volume_mean_12,16)))))),12))",e972f3c8564640a9,48,placebo,wrong_lag_stale_24h,0.28540000000000004,False,False,selected_for_strict_replay
